"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
35521,"Enterprise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",11,241500,241400,241300,241300,241400,241700,242100,242700,243600,244600,245600,246400,247100,247800,248500,249000,249500,249900,250300,250700,251200,251700,252000,252200,252400,252600,252800,253100,253400,253700,254100,254500,255000,255500,255800,255900,255900,255900,256000,256100,256400,256900,257500,258200,259200,260200,261200,262100,262900,263600,264400,265300,266200,267100,268200,269200,270400,271700,272800,273700,274600,275600,276600,277900,279300,281100,283200,285400,287900,290500,293000,295100,297200,299200,301200,303100,305000,307000,309100,311100,312800,314200,315800,317900,320600,323700,327300,331500,336400,342400,349600,358300,368600,379900,392000,405100,419300,434100,449100,463300,475700,486300,495500,504100,513400,523500,533900,543900,552900,560300,567300,574700,582400,589700,595700,599800,601900,602300,601800,601400,601700,603000,604300,604700,603800,602000,600100,598000,596200,594600,592500,589400,586000,582700,579300,574800,569300,562500,554800,545800,535500,524000,512100,499800,487700,476400,465200,453000,440200,427500,415500,403900,392300,380800,369300,356800,343900,331200,320300,312500,307900,305000,303500,303000,302500,302200,302400,304300,305500,306100,305400,304100,302000,301500,300200,298100,295200,292200,290000,288000,286100,284300,282600,280800,279700,278500,277800,277600,278600,280900,283400,285700,287500,289100,290900,293900,296400,297800,299000,302000,306600,310000,312400,316000,322400,329000,335400,341300,347100,352800,357700,360100,361400,363600,366900,369800,372600,374700,375500,375400,375200,375600,377100,378900,381000,383000,383900,384000,384600,387200,390500,393300,394700,394800,394700,396200,397300,397700,398600,399500,399500,399100,398900,399200,400200,401900,403700,405700,407500,409300,411900,415300,418400,421000,424200,427000,428300,429100,430900,432500,434200,437500,441000,442500,444100,448200,453500,458700,464900,470400
275237,"Roosevelt","Fresno","CA","Fresno","Fresno",12,126700,126300,125900,125600,125300,125100,124900,124700,124600,124600,124600,124400,124100,123800,123400,123100,122800,122600,122500,122500,122600,122800,123100,123100,123200,123200,123300,123500,123700,124000,124400,124900,125600,126400,127200,127900,128500,129100,129700,130300,131000,131800,132600,133500,134600,135700,136800,137600,138400,139100,139800,140500,141300,142200,143300,144400,145700,147100,148500,149700,150900,151900,153000,154200,155400,156800,158400,160100,161900,163900,165900,167700,169200,170600,172000,173500,175100,176900,178800,181400,184600,187400,189900,192700,195700,198400,200500,201900,203100,204500,206500,208600,210800,213200,216100,220000,225300,232000,240600,250900,261900,272700,282600,291200,298800,305800,312500,319000,325200,330700,335600,340000,344100,348100,352100,355500,358500,361600,365000,368600,372100,375000,376300,375300,372200,367800,363000,358500,354300,351000,347700,343500,338100,332400,326600,321100,315700,309800,303100,295500,286800,278600,271400,265200,259800,255200,250900,247000,243800,241100,238700,236500,234000,231600,229600,227300,224600,221600,218400,215800,214300,214000,214800,215700,217800,219400,219200,218600,218400,216900,215400,214900,214100,211700,208600,206600,205100,203100,200400,196300,191300,188300,187800,186900,185100,183900,182900,182000,181900,182200,182900,184100,185600,187500,189600,190600,191300,193500,196300,197800,198700,200400,202500,204900,207700,210100,211800,214400,217800,220300,222400,224900,226400,228300,230800,235100,239200,242200,242700,243400,244200,244000,243900,245000,246700,247300,247600,248200,250000,252100,253500,254900,256600,258100,259700,261100,262400,263100,263600,264900,267500,270000,271300,272000,272700,274500,276100,277600,278800,280300,282400,284500,285300,286000,287300,288700,290100,291500,292300,292300,292900,295500,298400,299300,299000,299300,300300,301000,301200,300900
273565,"East San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",13,191600,192500,193400,194300,195300,196300,197400,198700,200300,202200,203900,205400,207000,208700,210500,212300,214100,215900,217800,219800,222100,224700,227100,229300,231600,233900,236400,239000,241700,244700,247800,251200,255200,259600,263900,268400,273100,278000,283300,288900,294700,300700,306900,313400,320400,327700,334700,341300,347900,354400,360600,366700,372600,378100,383400,388400,393600,398400,402700,406600,410200,413500,416700,419700,422400,425000,427600,430100,432600,435100,437300,439300,441100,442700,444200,445700,447100,448600,450300,451000,450600,450100,450600,451300,452400,454200,456800,460200,464300,469000,474400,480200,486700,493600,500700,508400,516600,525100,533500,541400,548700,555700,563100,571200,580900,591500,602100,613100,623900,633800,643100,651900,659900,667000,673100,678300,682800,686000,687400,688500,690000,692200,694900,698000,700900,704000,706900,709800,713400,716900,719300,720900,721900,721900,720700,718200,714300,708900,701300,692600,684200,675500,665700,655300,644300,632100,618300,603400,588700,574600,560100,546000,532700,519700,504900,488600,471800,455300,440400,429800,423500,419600,416900,415900,416700,418200,419000,416300,414200,414800,416400,415200,413400,412500,412800,410400,404400,399300,396900,396500,394800,392600,389500,386900,383800,379900,377800,378600,377800,374800,375000,381700,391000,397800,404200,413100,422700,431300,438400,442500,447100,452100,457400,461300,464500,471500,484100,495600,501900,505900,509500,516200,526500,537400,545600,552900,561000,567500,571400,576200,583500,590500,597600,605700,614300,621700,629500,639100,650600,662100,670700,676000,680300,683100,682900,680800,678000,676400,677600,679500,681000,681200,681500,681600,682800,685200,690300,697500,710200,724000,732900,737900,743000,743200,740300,742700,750700,762600,777700,792700,802200,813900,828300,840300,849400,868200,884800,893300,902700,915600
28380,"Alief","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",14,104600,104600,104600,104600,104700,104700,104800,104900,104900,105000,105000,104900,104800,104700,104600,104400,104300,104300,104300,104300,104400,104500,104600,104700,104700,104800,105000,105300,105700,106100,106700,107300,108000,108800,109600,110300,111200,112000,112900,113800,114900,116000,117000,118000,119000,120000,120900,121600,122200,122700,123200,123700,124100,124600,125100,125600,126000,126300,126700,126900,127100,127200,127400,127600,127800,128200,128600,129000,129300,129700,130000,130300,130400,130500,130600,130800,131000,131400,131800,132400,132800,132900,132600,132300,132100,131900,131800,131700,131400,130900,130400,130200,130300,130900,132100,133800,135900,138300,140400,142400,144200,145700,146900,147800,148600,149500,150400,151100,151600,151600,151300,150700,150000,149300,148700,148500,148700,149200,150100,151400,153100,155000,157100,159300,161400,163300,164900,166000,166300,165700,163800,160800,157200,153800,150900,148900,147600,146800,146300,145900,145400,144900,144700,144800,145100,145500,145700,145600,145000,144300,143700,143100,142600,142100,141700,141200,140400,139400,138500,137700,137100,136400,135900,135500,135200,134900,134900,134800,134600,134600,134600,134800,135000,134900,134300,134200,134400,133800,133100,133200,133400,133100,132200,130100,127200,124800,123800,123300,123000,122600,122500,122400,122200,122300,122600,123700,125900,128700,130800,131700,132200,133400,133600,133200,133900,134800,135000,135400,136000,136600,135300,132700,130600,130100,129800,129400,128800,129000,129300,129400,129200,129400,131000,133900,136100,137300,139000,141100,142700,143700,145000,146700,148300,149700,151300,152700,154700,156400,157900,159200,160800,162200,164200,166500,168900,170200,170200,170300,170100,170000,171800,174000,174500,175300,176900,177900,177900,177900,179200,181000,182900,185000,186600,187100,187800,188900,190200,192000,194300,195600
273555,"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby",15,296900,298500,300100,301600,303100,304600,306000,307300,308800,310300,311400,312200,312900,313400,313800,314000,314200,314400,314600,314900,315400,316200,316900,317400,318100,318900,319900,321100,322300,323800,325600,327400,329700,332200,334500,336700,339100,341400,343800,346200,348600,351000,353600,356200,359100,362100,364800,367300,369900,372300,374600,376800,379000,381100,383200,385200,387400,389600,391600,393300,394900,396400,397700,398800,399900,400900,401900,403000,404400,405700,407000,408200,409300,410200,411100,411800,412500,413300,414200,415200,416500,418200,420300,422400,424300,426000,427400,428200,428400,428300,428400,429200,430600,432600,434600,436700,439000,441600,444200,446900,449700,452500,455500,458300,461100,463600,466000,468400,470700,473000,475500,478500,481700,484800,487700,490400,492900,495200,497300,499700,502300,504900,507800,511200,514700,518000,520700,522600,523300,523200,522600,521800,520200,517600,514700,513100,512600,512500,511800,510000,506800,502600,498100,494700,491800,488800,485800,483100,480200,477300,474800,473100,471800,470700,469500,468500,466400,462800,459200,457300,456500,456200,456600,457700,459200,460400,462000,460800,458500,458400,460500,460400,458300,455400,454500,453000,451300,449800,449400,449700,452300,455500,457900,460000,461900,461900,458300,456300,457100,460000,460900,460800,460300,460900,461100,460400,459400,459700,461700,462200,461100,459800,460100,461300,463900,465400,464800,463200,462600,462800,463500,465700,467800,468900,469600,471300,473200,475700,478100,479800,481400,484100,486200,487100,487800,488200,488300,489200,488600,488600,491200,493500,495300,497200,497200,496200,496100,497300,500800,506200,513200,520300,525400,529800,535900,543800,551700,557300,560900,564400,568900,572500,572600,570900,568400,568300,567900,566200,566800,571200,576200,579700,579100,577500,578000,576600,577000,582000,587400,589400
273088,"Bullard","Fresno","CA","Fresno","Fresno",16,197500,198400,199300,200300,201200,202300,203400,204600,205900,207300,208400,209100,209800,210300,210800,211200,211500,211800,212100,212400,212800,213300,213500,213400,213200,213000,212700,212400,212200,212000,212000,212000,212200,212600,212900,212900,212900,213100,213400,213800,214500,215300,216400,217700,219300,221100,222800,224400,226000,227800,229600,231500,233500,235700,238000,240600,243300,246100,248700,251200,253700,256300,258900,261700,264700,268000,271600,275600,279900,284300,288700,293000,297300,301700,306200,310900,315600,320700,326000,332200,339800,348100,356500,365000,373100,380500,387700,394600,400700,406200,411500,417000,423200,430600,439500,449600,460400,471200,481900,492900,504600,516600,528100,538100,546000,552400,558200,564300,571400,579100,587100,594600,600600,605300,609400,613100,616300,618400,619300,619200,618900,618600,618200,617900,618000,618800,619700,619200,617600,615500,613200,611000,609300,607400,604200,600000,595000,589200,582800,575500,566900,557800,548600,540200,533500,527400,519400,510100,501100,493100,486300,480300,474100,467900,461600,455100,448700,441800,434500,428900,425300,422100,419800,419100,419000,419300,419800,419900,417600,415500,415000,413600,408200,400400,392600,389100,389700,389600,387200,383400,377100,369000,364900,365900,369500,371900,369500,360700,351800,347000,345200,342300,339900,341100,344100,344600,345700,350900,358100,366500,373700,377900,378700,381400,386000,391300,396600,400800,402700,405000,410400,413100,411000,408800,412400,418800,424200,424300,418200,413700,414600,413000,410900,411600,413700,414400,414800,414800,418100,422500,426400,429600,430600,430100,428900,428300,430100,434100,436600,440300,445900,452000,455400,453900,448800,445900,445100,445100,445800,446000,445800,446300,448100,449900,451700,455900,461300,467400,474200,482400,490200,497600,502300,503500,501400,500500,502300,503400,503700,504000
275501,"Southwest Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",17,127400,127600,127900,128100,128300,128400,128600,128700,128700,128800,128900,129000,129100,129300,129500,129800,130100,130300,130500,130700,130900,131100,131400,131600,132000,132500,133100,133700,134300,134900,135600,136300,136900,137600,138300,139000,139900,140800,141700,142600,143500,144300,145100,145700,146300,146800,147200,147600,148000,148500,148900,149300,149700,149900,150100,150100,150000,149800,149600,149500,149500,149600,149700,149900,150200,150400,150500,150700,150800,150900,151000,151200,151600,152200,152900,153600,154400,155000,155600,156400,157400,158100,158200,157700,156500,155000,153500,152400,151800,151800,152300,153100,154300,155900,157900,160200,162400,164200,165600,166400,166900,167200,167500,167800,168300,168800,169200,169600,170000,170500,170900,171300,171600,171700,171900,172200,172500,172800,172900,173000,173000,173000,173100,173400,173600,173500,173300,172900,172600,172400,172800,174200,176500,178800,180700,182100,183100,183800,184000,183500,182300,180200,177700,175300,173000,170600,168400,167100,166500,165900,165300,164800,164400,164000,163400,163000,162600,161800,161000,160300,159800,159500,159400,159200,158900,158500,158400,157300,155600,155500,156400,156000,155300,155000,154600,153700,153900,155900,157400,156700,154900,153200,151600,150600,150500,151000,151200,151500,151400,150800,150700,152100,154300,156700,158600,159300,158300,157600,158500,159700,160100,160100,160100,161300,163300,164100,164300,165500,167000,167500,167000,167200,167800,168400,168600,169200,170100,170300,170100,170400,171300,172200,173400,173900,174400,174600,175200,176600,178000,179200,180500,182400,184400,185800,186800,189100,191900,194000,195900,196300,195300,195800,198100,200400,202300,204200,207700,212400,215600,218000,219700,221800,225300,228500,230200,232500,235600,238800,241200,242700,245000,247800,250700,253900,257400,261200,265400,269100,272900,275800
276652,"West San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",18,391800,395100,398500,402000,405600,409200,413000,416600,420600,425000,429200,433100,437200,441400,445600,449900,454200,458400,462600,466400,470400,474700,478800,482400,486400,490500,494800,499400,504300,509400,514900,520400,526600,533400,540500,547800,556000,564800,574300,584600,595400,606700,618500,630300,642400,655000,667400,679400,691400,703100,714500,725400,735600,744900,753300,760300,766000,770900,775000,778000,780200,781800,783000,783700,784000,784000,783800,783000,781500,780300,779700,779200,779000,779400,780300,781700,783400,785400,786900,791400,798900,805000,806700,806200,803000,798200,792600,786600,781000,777000,775600,776600,780200,786600,796000,807600,820500,833500,846000,858100,870000,882000,894600,907100,919300,931600,944500,957700,971200,983800,995000,1004100,1010700,1014600,1016300,1016400,1015500,1014500,1013700,1013000,1013500,1016300,1021900,1030500,1040700,1050500,1058200,1063800,1068200,1072200,1075100,1075400,1073400,1070700,1068900,1070000,1075400,1084300,1093700,1101500,1106900,1110300,1111000,1109000,1105700,1102400,1098100,1090100,1079300,1068400,1058400,1049200,1042300,1036900,1029200,1016600,1000600,983600,968100,957700,953900,954600,956600,960600,967800,976100,979900,980800,986300,995900,1004000,1008200,1008500,1007200,1005100,1001600,995400,985000,975500,975100,979600,986000,993400,998700,1001200,1002000,1002500,1003300,998700,994000,1004100,1026200,1046600,1062200,1082500,1110800,1140500,1160000,1176200,1195800,1218800,1234800,1245900,1259000,1275100,1292900,1309300,1318500,1314000,1304900,1295300,1291600,1299000,1315800,1327400,1331400,1338700,1346800,1356100,1369700,1391800,1424800,1469400,1506400,1528800,1550400,1583700,1618300,1648700,1675600,1691600,1698400,1709000,1722600,1730700,1734000,1738100,1744800,1747500,1750200,1759100,1767600,1769000,1771000,1777900,1787600,1792900,1799200,1815600,1836200,1847000,1849500,1848000,1847700,1852900,1869900,1900000,1942400,1990400,2037900,2072100,2120100,2184300,2230900,2246600,2259400,2268800,2267900,2261300,2259900
271503,"Northeast","El Paso","TX","El Paso","El Paso",19,93600,93700,93700,93700,93700,93800,93900,94000,94000,94100,94200,94300,94400,94600,94700,94900,95100,95300,95600,95800,96000,96300,96500,96700,96800,97000,97200,97400,97600,97800,98000,98100,98200,98300,98400,98400,98400,98400,98400,98300,98300,98300,98300,98300,98100,97900,97700,97500,97200,96900,96600,96300,96100,95800,95600,95300,95100,94800,94500,94300,94000,93800,93600,93500,93400,93400,93500,93500,93600,93600,93600,93600,93600,93700,93800,93900,94100,94300,94600,95100,95500,95700,95500,95300,95200,95200,95300,95700,96300,97000,97900,99100,100500,102100,103800,105400,107000,108400,110000,111300,112300,112800,113100,113300,113500,114000,114700,115600,116700,117700,118700,119800,121000,122300,123700,125100,126500,127900,129500,131400,133500,135500,137600,139600,141600,143500,145500,147600,149800,152000,154200,156300,158200,159700,160900,161300,160800,159600,157700,155600,153400,151200,149300,147700,146100,144500,143100,142000,141400,141100,140900,140600,140300,139800,139500,139100,138700,138000,137500,137100,136900,136700,136700,136700,136500,137100,137600,137300,137000,137100,136500,136100,135900,136100,136900,138000,138700,138900,138200,137700,137300,137200,137300,137600,137700,137600,137300,137200,137500,137300,136700,136000,135900,136400,137100,137200,137200,137400,137500,137300,137200,137800,138700,139600,139900,139800,139600,139600,139800,139900,139200,138900,138600,137800,137200,136900,136400,135900,135500,135200,135200,135100,135000,134700,134700,134800,135100,136000,137100,137400,137100,136300,136000,136200,136300,136600,137000,137100,136900,137100,137100,136900,137500,139100,140000,139600,140100,140600,140600,139700,139100,138400,138200,138200,138600,138800,139100,139700,140200,140100,139500,139900,141200,141800,141600,141800,142700,143100,142800,142500
268236,"Koreatown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",20,195400,195400,195400,195500,195600,195800,196200,196800,197700,199000,200600,202200,203900,205900,208000,210300,212600,215000,217600,220200,222900,225900,228900,231700,234500,237100,239700,242300,244800,247200,249800,252400,255100,258100,261200,264100,267000,269900,272800,275600,278500,281300,284100,286900,289800,293100,296500,299500,302500,305400,308100,310800,313400,315900,318500,320900,323300,325900,328900,331700,334400,337100,339800,342600,345400,348300,351700,355100,358800,363000,367800,372800,377900,383200,388500,394000,399600,405300,410800,419000,429500,438800,445400,452200,458900,465900,473600,481900,491100,501500,513500,526500,540700,556100,572500,589400,607100,624900,641700,657100,671100,684300,696900,708000,717700,727900,738000,748100,759400,771800,785300,800600,816600,832600,848300,861600,872200,881800,889100,895400,903200,911300,917200,921600,923900,923200,919600,912400,905100,901800,898200,893900,891800,888800,882100,874700,867700,861500,856600,851500,848200,846800,838600,824200,810600,796900,781400,769500,761700,756400,752400,748300,747300,750000,747900,741400,737300,732500,723700,715700,709900,705100,700900,699300,698400,684100,682200,690300,683900,670200,669300,659100,645600,638300,632800,627700,625200,623700,619100,608400,599400,596300,598100,610600,630600,635400,621600,611500,597500,587700,582200,580900,579200,584400,586900,589600,582400,577500,590600,602200,603100,603200,605800,608400,618200,628800,640700,654000,668500,681300,689700,699600,714100,720900,727900,751200,777500,793600,805800,812600,816500,830900,856100,876400,893700,914600,923300,920500,928800,943500,945600,935900,922800,923800,935300,947900,953700,952500,954500,970300,981200,977900,967800,962600,965200,970700,969600,961700,961100,977000,999000,1003000,1000400,1011000,1036500,1060100,1087100,1094000,1074900,1068900,1100600,1150900,1195600,1227400,1254100,1272900,1281900,1297200,1323900,1347900
276215,"Blossom Valley","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",21,271700,273200,274800,276400,278000,279700,281500,283500,285900,288700,291600,294200,297000,300000,303200,306400,309700,313000,316500,320100,324200,328600,332900,337000,341200,345500,349800,354200,358600,363000,367700,372400,377600,383300,389100,394700,400800,407100,413700,420500,427500,434600,441900,449300,457200,465600,473700,481400,489000,496300,503300,509900,515900,521300,526400,530900,535000,538900,542400,545300,547700,549700,551300,552600,553500,554300,555100,555800,556400,557400,558800,560200,561500,562900,564300,565700,567000,568300,569700,571800,574000,574700,574000,573400,572700,572400,573300,575600,579300,584200,590000,596000,602200,608900,616000,623400,631400,639800,648600,657700,666700,675900,685800,695900,706700,718100,729700,741200,752500,763200,773300,782000,788700,793500,797000,799700,802200,804700,807100,809300,811700,814700,817700,819600,820400,820800,821400,822500,824700,827500,830000,830300,828800,826800,824700,822000,818600,814100,808200,801500,794700,788300,781400,772300,761500,750400,739100,727100,715100,703400,691800,681100,671800,663000,652600,638700,623200,607900,596100,590300,589600,590900,593300,596900,601600,606100,606800,608800,615100,620100,620900,622100,623400,625300,625100,620400,611100,600500,592300,589400,588700,590400,589500,585200,581600,581300,582900,584300,582600,580400,584700,593100,600900,606800,615100,624200,631800,637000,642600,649300,657700,664400,670800,677900,686700,698300,712300,722100,725200,724100,722500,724900,733300,744200,752400,757400,759800,761400,764200,770300,777500,783300,788200,794200,801800,812000,822500,829300,835300,845800,856200,861800,865500,870200,875000,879400,883800,888000,892000,896900,900500,898100,896800,902000,910100,918200,928700,941100,950700,954700,957600,964500,972100,978000,985000,994300,1004800,1018400,1035200,1051200,1063800,1084200,1111900,1132700,1150900,1169200,1178000,1180600,1190200,1201400
276476,"North Long Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",22,150900,150800,150700,150600,150400,150400,150400,150500,150800,151200,151700,152000,152200,152400,152700,153000,153300,153600,154100,154700,155500,156300,157100,157800,158400,159000,159500,160000,160500,161000,161700,162400,163300,164300,165400,166300,167200,168100,169000,170000,171100,172200,173500,175000,176600,178400,180200,181800,183300,184700,186000,187200,188400,189700,191200,192700,194300,196100,197900,199500,201100,202700,204300,205900,207500,209400,211500,213900,216600,219600,222700,225700,228600,231600,234500,237500,240400,243600,246900,251600,257600,263200,267900,272600,277000,281200,285500,290200,295200,300400,305600,310500,315600,321500,328800,337600,347900,359300,371500,383900,395900,407300,417800,426900,435000,442800,450600,459100,468700,478700,489300,500500,511800,523300,534200,543500,551200,557600,562500,566900,571500,576100,580300,583200,584100,583800,583000,581900,581700,582700,583600,584400,585000,584300,582500,579500,575400,571400,567700,563800,559600,554400,546300,536000,524000,511000,497900,485800,474400,464100,453800,443300,433600,425000,415600,405500,395300,384500,375300,369900,367300,366000,365200,364700,363400,363200,364400,363300,359300,357000,355400,353100,351900,351000,350000,349600,349500,347600,344900,342800,344100,346500,348400,348600,347100,343800,341100,339100,337100,335600,335700,338000,342900,347200,348000,347300,348000,350300,354300,359400,363800,367000,372700,380000,383400,386100,391000,395800,398100,401100,405000,410200,413400,415500,418400,423600,427900,430900,435000,441700,446500,448400,448800,446700,445800,448400,450600,450800,453300,457100,461800,466100,468500,469300,468600,470000,475300,480000,482700,485900,489900,496000,502700,505900,511000,519700,526700,529800,532800,535400,538000,541300,545300,547700,549400,553500,559400,563200,565700,568900,573100,578900,583100,584700,584700,583700,582400,583100,586400,591400
